state,county,days_counted,case_count_28_days,death_count_28_days,confirmed_infection_perc,death_perc,avg_daily_case_increase_perc,case_count_28_days_perc,death_count_28_days_perc,presence_of_water_violation,state_house_blue_perc,a,b,c,d,e,f,g,h,x,y,z,political_affiation
Florida,Miami-Dade,58,10925,287,0.5130922454460857,3.4253092293054235,0.008846418024932511,0.41027100794104415,2.6270022883295194,f,42.5,-0.4794476566103237,3.3077754216253936,5.007622536246187,-0.05346170862372427,4.733550493317176,-2.524431078598289,-1.3135937432583467,-0.8619705983802486,0.5777634601852736,2.794443503901003,3.429944679770783,red
Florida,Monroe,49,80,3,0.1082939639651835,3.75,0.0022100808972486427,0.1082939639651835,3.75,f,42.5,-0.526621555804001,3.2333092283164055,-1.2161617407263496,-0.012077758471650464,5.2267978378560835,-1.2506511358989314,-0.8222953213261309,2.2185506224594973,0.36742973739253887,1.160954299758253,-1.162824653790457,red
Florida,Nassau,59,48,0,0.08086798301772356,1.6666666666666667,0.0013706437799614164,0.06469438641417885,0.0,f,42.5,-0.1495275538289507,0.06702221789951616,-1.1361093717149118,-0.5769248687532486,0.5298739643330747,-0.501645130584971,-0.0775279636406481,1.18752898184498,1.0461552491116524,0.838588727537839,-1.26687388650412,red
Florida,Okaloosa,62,130,3,0.08938206472569518,3.0487804878048776,0.0014416462052531476,0.07085163667280714,2.307692307692308,f,42.5,-0.2607643962004496,-0.0038929905879485907,0.5634533422556776,0.7321035810389477,0.8142482932831284,0.5095335455842918,-0.5783476538356063,1.1603181377107337,0.5975492062810812,0.20157532404696307,0.861659966758413,red
Florida,Orange,56,1321,29,0.1263357417242391,2.3019634394041977,0.002255995387932841,0.11299222397949887,2.195306585919758,t,42.5,-0.1977291892988676,2.128110467200502,0.7004251048925547,-0.049637126567565894,1.5004807446012203,0.6775556729906809,0.09897454448703316,-0.1535158425098706,0.01764271191233289,0.5143338361252996,-0.10350590681757617,red
Florida,Osceola,56,463,7,0.200606163751118,2.166064981949458,0.003582252924127107,0.1676546097775589,1.5118790496760257,t,42.5,0.12811273130213455,1.83580063605359,2.6760314885930816,-1.0908305327406023,1.3346810319017408,-0.48566991996639625,-1.2548199586885518,-2.4336323600836187,0.6911035109359119,0.9310053164443965,0.06322891756613155,red
Florida,Palm Beach,57,2612,155,0.27059880001827463,6.338223083310268,0.00474734736874166,0.19562802813388688,5.9341500765696775,t,42.5,-0.5235081733499672,1.9368434384185904,0.5857506157234421,0.2602840604142109,2.134994669544292,-2.3082629617032575,0.17250645633547254,-0.8587139369933117,0.3814184023112678,1.5214192096632246,0.4015878001999388,red
Florida,Pasco,59,221,3,0.06238517162353657,3.0927835051546397,0.0010573757902294337,0.0473784293085965,1.3574660633484164,f,42.5,0.2522642991520317,0.4559258483582962,-0.19004066429855748,0.05383959168671825,1.1605282384289315,-1.0492844302195088,-0.7066485628137722,-0.9042177424125899,0.9305170489142266,0.6442470724863838,-0.0012455038418384284,red
Florida,Pinellas,59,656,23,0.09025526543550348,7.125603864734299,0.001529750261618703,0.07150658710832157,3.50609756097561,f,42.5,-0.0072091848070578585,1.5320308618513145,-1.076577545604296,0.8507050965640954,2.2311420209366903,-1.6269645806384412,-0.32019949113887053,-0.6460900254912018,0.13368155735857382,0.8468503256405449,0.911333579265388,red
Florida,Polk,52,483,23,0.0986067085376018,5.158069883527454,0.0018962828564923425,0.07924632316749029,4.761904761904762,t,42.5,0.5161728021084627,0.5899495203433199,0.7777184100779994,-0.4830707485878031,0.6582501561639187,-0.18582654500616566,0.14638463368757795,0.392372591572202,-0.11466887375708296,1.0008858167218322,-0.9383215911293434,red
